Fecha,Banco,Beneficiario,Cuenta,Id_ATM,Importe,Saldo,folio,tipo
2017-06-07,Bancomer,Paco,470631993956,D100,3280.0,13330.148347121829,32381,7
2017-11-11,Santander,Paco,219871502424,D100,130.0,4831.298330019498,24855,7
2017-08-12,Bancomer,Liz,883436423273,D100,1190.0,12941.156752365696,13945,7
2017-08-04,Bancomer,Pedro,856117614155,D100,1150.0,11801.78454703614,14293,7
2017-03-16,Banamex,Max,840103597477,D100,290.0,7037.591804289334,54407,7
2017-03-13,Banamex,Maria,125851757485,D100,550.0,6615.470192497287,58713,7
2017-05-26,Banamex,Liz,685347630617,D100,860.0,12668.721040279002,81736,7
2017-06-29,Bancomer,Paco,588002748652,D100,390.0,9370.23584464336,49324,7
2017-08-15,Santander,Jose,811193712003,D100,190.0,6380.822550055596,37571,7
2017-10-13,Banamex,Liz,231988533178,D100,150.0,5773.517403183261,54451,7
2017-06-07,Bancomer,Pedro,869708581032,D100,520.0,11019.414515665005,58585,7
2017-09-19,Banamex,Paco,162897949521,D100,1720.0,13622.54624390582,29885,7
2017-05-17,Banorte,David,727145428794,D100,2880.0,11714.731907714191,31997,7
2017-07-09,Banorte,Omar,663835594342,D100,1730.0,10327.42620125596,83162,7
2017-08-05,Bancomer,Pedro,780662348592,D100,390.0,12529.392365956912,22062,7
2017-07-29,Santander,Pedro,391695040195,D100,430.0,9265.461498798375,45515,7
2017-06-20,Santander,David,200595056644,D100,670.0,4991.740142268458,94698,7
2017-03-24,Banamex,Paco,836110387078,D100,650.0,4466.295931854031,89117,7
2017-11-15,Santander,Liz,359319207891,D100,1070.0,14278.482076825052,58954,7
2017-03-17,Bancomer,Angelica,682823049265,D100,640.0,14185.03541208192,25848,7
2017-05-20,Banamex,Omar,569657697696,D100,4080.0,5356.477330174615,38790,7
2017-08-25,Santander,Paco,325381255671,D100,210.0,8903.31482312724,87404,7
2017-04-17,Banamex,Jose,274838292608,D100,2270.0,4867.608248000572,36871,7
2017-04-16,Banorte,Liz,286910293843,D100,1560.0,8026.156282809309,85780,7
2017-03-06,Santander,David,477704040230,D100,2180.0,8980.816957093433,91953,7
2017-09-27,Bancomer,Pedro,287469431262,D100,1650.0,5489.492015851225,71859,7
2017-06-06,Banamex,Jose,168784238021,D100,150.0,3985.5363497825065,13655,7
2017-03-06,Banorte,Jose,257285247510,D100,350.0,10303.268345592565,72728,7
2017-11-13,Bancomer,Jose,400880207676,D100,120.0,11156.322846982323,70551,7
2017-05-21,Bancomer,Omar,389662662370,D100,1480.0,7958.129548385281,84506,7
2017-07-16,Santander,Paco,527368606963,D100,960.0,5544.777509099065,20268,7
2017-08-07,Bancomer,Maria,645007061458,D100,1910.0,11158.677349007676,63692,7
2017-07-01,Bancomer,Max,793471294526,D100,1260.0,4143.55235766101,32708,7
2017-09-02,Bancomer,Omar,651303508790,D100,640.0,10677.597802101334,74747,7
2017-09-01,Santander,David,139225172646,D100,2050.0,5125.693326405079,72439,7
2017-05-28,Banamex,David,406401970277,D100,700.0,11811.274629428546,91956,7
2017-03-05,Banorte,Maria,274838292608,D100,620.0,9262.696034484283,36144,7
2017-11-07,Bancomer,Jose,685347630617,D100,750.0,12438.8143230882,55969,7
2017-06-19,Banamex,Angelica,364717412705,D100,50.0,11070.598855318764,22449,7
2017-04-02,Banamex,Liz,130128273314,D100,550.0,4942.334064009721,55747,7
2017-05-08,Bancomer,Maria,354302734096,D100,520.0,6633.939406419032,92215,7
2017-11-16,Banorte,Angelica,387593632978,D100,90.0,6179.450510912614,34015,7
2017-09-01,Banamex,Pedro,663835594342,D100,1140.0,13031.5145200948,64234,7
2017-10-09,Banorte,Liz,112212404782,D100,3200.0,10004.923351962312,89060,7
2017-03-09,Banorte,David,391695040195,D100,1190.0,9503.901240949435,30277,7
2017-07-17,Banorte,Max,116974924936,D100,1160.0,4711.075817958809,40921,7
2017-05-26,Banorte,Jose,289309182088,D100,1440.0,9349.644982763126,83245,7
2017-08-12,Banorte,Liz,572799061968,D100,1120.0,6091.03594483943,81341,7
2017-03-08,Bancomer,David,481625347913,D100,100.0,8509.320399986347,73806,7
2017-11-19,Banorte,David,156840387864,D100,1060.0,5866.728494286203,91968,7
2017-09-29,Banamex,Liz,222020061489,D100,740.0,7823.500532055534,15070,7
2017-05-03,Banamex,David,856117614155,D100,470.0,14005.428944144276,69597,7
2017-11-24,Santander,Paco,869708581032,D100,190.0,8478.839081887027,28768,7
2017-11-13,Santander,Omar,836110387078,D100,500.0,9466.386286369921,42470,7
2017-04-07,Banorte,Maria,429070791836,D100,70.0,8162.245415615038,42790,7
2017-06-06,Banorte,Liz,789679477567,D100,870.0,7644.7211261353295,74226,7
2017-06-21,Banorte,Jose,398439661683,D100,970.0,14213.362429035918,35118,7
2017-09-02,Bancomer,Pedro,789679477567,D100,210.0,6771.644090821174,96623,7
2017-07-29,Santander,Maria,412820654894,D100,2480.0,13997.355189603351,87267,7
2017-11-11,Banorte,David,811193712003,D100,1100.0,14812.972227856186,69989,7
2017-03-25,Banamex,Liz,760117944110,D100,280.0,10094.22531263475,88473,7
2017-04-15,Santander,Maria,569657697696,D100,1290.0,7799.729213264748,47824,7
2017-06-02,Banamex,David,766966054611,D100,1460.0,6117.009138670633,30684,7
2017-09-14,Santander,Omar,596453589722,D100,2000.0,14141.073780719003,27337,7
2017-08-05,Bancomer,Maria,332226991064,D100,330.0,4925.906268886436,40957,7
2017-05-18,Bancomer,Jose,343679899048,D100,530.0,7193.733151394336,46517,7
2017-04-04,Santander,Jose,794370265287,D100,820.0,8088.834669816782,62379,7
2017-05-23,Banorte,Omar,730373604510,D100,2630.0,8704.009418353311,88538,7
2017-06-20,Bancomer,Liz,725871181069,D100,870.0,11001.024482791347,93750,7
2017-10-05,Banamex,Liz,760117944110,D100,2270.0,5404.47122531464,36337,7
2017-04-27,Santander,Liz,663835594342,D100,80.0,7645.768514659696,97677,7
2017-10-07,Banamex,Jose,411441659006,D100,810.0,10008.682409588755,94520,7
2017-10-14,Banamex,Jose,388620471699,D100,490.0,7812.034340054175,38132,7
2017-08-29,Santander,Omar,246786209412,D100,3410.0,12312.950629548359,32431,7
2017-04-28,Santander,Max,402394650856,D100,140.0,13349.828426579557,73700,7
2017-10-28,Bancomer,Max,883436423273,D100,320.0,11830.82988377167,67449,7
2017-07-19,Bancomer,Paco,367086901960,D100,530.0,10727.383299081857,91524,7
2017-05-18,Santander,Pedro,527822918109,D100,1040.0,9336.066220149965,89198,7
2017-07-01,Banamex,Omar,120023086458,D100,1200.0,6252.93114019908,38204,7
2017-03-16,Banorte,Angelica,272713872474,D100,190.0,13354.515203242963,29348,7
2017-10-24,Banamex,Angelica,637637386546,D100,50.0,13122.802510230364,87915,7
2017-11-18,Banorte,Angelica,407649795384,D100,340.0,7545.055735294665,59074,7
2017-03-07,Santander,Omar,343679899048,D100,220.0,10901.231022912776,43257,7
2017-10-13,Banorte,Paco,651303508790,D100,500.0,13024.295462122118,16425,7
2017-03-06,Banamex,Maria,202077288890,D100,670.0,14770.73763272556,86644,7
2017-10-16,Banamex,Paco,238628977759,D100,590.0,14337.445109848099,61805,7
2017-09-14,Banorte,Angelica,794370265287,D100,1230.0,10087.809541783234,87784,7
2017-08-20,Bancomer,David,628038461014,D100,150.0,12527.11634827322,25165,7
2017-03-15,Bancomer,Angelica,403395834262,D100,1090.0,13124.671341395482,47329,7
2017-06-05,Banorte,Angelica,832187162641,D100,1900.0,12211.052600244271,29051,7
2017-07-24,Bancomer,Omar,402394650856,D100,580.0,12531.376548418793,88567,7
2017-09-28,Banamex,Maria,405412797824,D100,830.0,10530.377866735349,18110,7
2017-10-10,Banorte,Omar,414192754634,D100,790.0,12753.594585433555,94754,7
2017-07-11,Banorte,Max,343679899048,D100,220.0,4382.928216205885,93333,7
2017-03-26,Banorte,Pedro,385952130962,D100,630.0,11040.949312064447,74957,7
2017-06-23,Banamex,Paco,364717412705,D100,400.0,11382.238352512051,59178,7
2017-07-29,Bancomer,David,411441659006,D100,2660.0,12213.468087703195,38610,7
2017-07-20,Santander,Jose,149083983868,D100,60.0,14596.349044061844,32091,7
2017-09-07,Banamex,David,190768234063,D100,3560.0,13455.883838756166,93330,7
2017-08-05,Santander,Liz,877956817452,D100,330.0,13101.123937786502,46924,7
2017-06-20,Bancomer,Max,412820654894,D100,680.0,12861.177383448396,24489,7
2017-03-06,Banamex,Liz,527822918109,D100,30.0,12540.496028329986,68346,7
2017-08-03,Banamex,Liz,829425947020,D100,190.0,11184.182141726556,80897,7
2017-09-11,Banamex,Max,388213478597,D100,60.0,10405.593306890352,61759,7
2017-07-22,Banorte,Jose,548093693126,D100,1120.0,11171.590207806676,56259,7
2017-11-18,Banorte,Max,320488099043,D100,1520.0,3853.0490983253726,11252,7
2017-05-16,Bancomer,Jose,883436423273,D100,590.0,8609.525781364113,35507,7
2017-06-15,Banamex,Pedro,432418800886,D100,680.0,5816.515944011911,11075,7
2017-06-23,Banamex,Liz,266823957904,D100,210.0,6643.277444816777,34242,7
2017-04-04,Santander,Omar,880478463834,D100,350.0,10729.76066747319,51780,7
2017-09-08,Bancomer,Angelica,239697124332,D100,350.0,7653.043468919926,73598,7
2017-05-17,Banamex,Jose,215497621431,D100,850.0,6908.579253635657,52699,7
2017-06-01,Bancomer,Max,258254235554,D100,900.0,8444.726580639586,60132,7
2017-04-04,Bancomer,Pedro,650563234867,D100,170.0,8829.793262450636,21195,7
2017-05-29,Banamex,Omar,855627471990,D100,1380.0,13764.120557152277,63857,7
2017-06-14,Banorte,Maria,179471115747,D100,350.0,9732.87899359593,73829,7
2017-03-16,Santander,Max,503092486140,D100,240.0,6804.30488247422,43723,7
2017-09-27,Bancomer,Jose,729752022877,D100,610.0,12999.047078670748,21383,7
2017-10-22,Bancomer,Maria,310576676923,D100,60.0,11509.133700438646,74169,7
2017-08-04,Bancomer,Liz,405412797824,D100,1240.0,7396.763279737361,80080,7
2017-05-12,Santander,Pedro,130128273314,D100,950.0,8442.717178837847,96971,7
2017-07-29,Banorte,Paco,894746447648,D100,120.0,13181.723273408881,71852,7
2017-08-07,Banorte,Paco,894746447648,D100,1440.0,11324.80582412235,24028,7
2017-11-04,Santander,Liz,239697124332,D100,850.0,14857.489524883791,54287,7
2017-05-06,Banorte,Pedro,325381255671,D100,200.0,5697.758801656747,96707,7
2017-08-16,Santander,Jose,585791689097,D100,30.0,8228.35114742081,15484,7
2017-08-25,Banorte,Maria,802915295003,D100,2020.0,7046.587926094641,86177,7
2017-11-12,Bancomer,Pedro,789679477567,D100,530.0,3143.799823856062,25606,7
2017-06-09,Bancomer,Angelica,274838292608,D100,370.0,11543.424264599207,31051,7
2017-09-07,Banamex,Maria,786280186289,D100,500.0,13999.803314424098,60174,7
2017-10-20,Banamex,Maria,403395834262,D100,520.0,6236.385574404483,52097,7
2017-04-27,Banamex,David,344838503796,D100,670.0,10006.417249973249,12444,7
2017-03-06,Banamex,Paco,411441659006,D100,1810.0,14736.045117575006,35785,7
2017-10-06,Santander,David,411441659006,D100,1560.0,8952.113814918644,61378,7
2017-11-29,Banamex,David,428816229623,D100,1260.0,9861.927289888501,73207,7
2017-11-12,Banorte,Max,663835594342,D100,580.0,14397.787314209107,23147,7
2017-08-27,Bancomer,Jose,310576676923,D100,920.0,12860.384942614799,79402,7
2017-10-27,Banamex,Omar,389662662370,D100,340.0,3394.904113195179,83966,7
2017-06-04,Banamex,Pedro,818193914631,D100,180.0,11816.589550596524,56220,7
2017-07-02,Santander,Liz,811193712003,D100,1240.0,13636.589452767903,43177,7
2017-03-19,Banamex,Omar,701328776059,D100,840.0,13447.509603809289,26902,7
2017-05-06,Banorte,Angelica,548093693126,D100,1490.0,5501.663232033694,44392,7
2017-10-20,Banamex,Pedro,789679477567,D100,780.0,8145.734552322159,54597,7
2017-07-21,Banamex,Pedro,231988533178,D100,1570.0,10995.477296219964,43759,7
2017-07-24,Banamex,Omar,412820654894,D100,710.0,11939.112728888967,13839,7
2017-08-22,Banamex,Jose,637637386546,D100,940.0,6531.021555252397,25940,7
2017-07-27,Bancomer,Maria,371339071332,D100,90.0,13911.583852051343,22565,7
2017-07-04,Santander,Liz,794370265287,D100,1190.0,8374.390930602,53600,7
2017-03-08,Banorte,Angelica,471372025144,D100,990.0,8656.410291243577,86585,7
2017-04-29,Santander,Jose,719973335320,D100,400.0,3725.1120991415014,10011,7
2017-09-22,Santander,Max,414192754634,D100,1680.0,3504.2663748493574,26925,7
2017-06-25,Banorte,Paco,855627471990,D100,1150.0,11185.522039934163,92926,7
2017-03-18,Banorte,Angelica,156840387864,D100,1000.0,5291.142489752313,57837,7
2017-03-24,Banamex,David,898095383668,D100,530.0,8191.701277733273,72251,7
2017-11-01,Banamex,Maria,156840387864,D100,580.0,14097.267177794874,61053,7
2017-09-16,Banamex,Omar,625524912233,D100,1840.0,9706.644415955361,26068,7
2017-09-09,Santander,Omar,149083983868,D100,1530.0,10417.791352053751,94464,7
2017-08-18,Banamex,Maria,818200456557,D100,690.0,9764.567862752352,68346,7
2017-10-14,Santander,Jose,711800725038,D100,370.0,8209.148479938587,48985,7
2017-06-09,Santander,Omar,406401970277,D100,560.0,5396.3243159030735,33340,7
2017-04-21,Banorte,Paco,504582308532,D100,830.0,3149.6538101300075,38409,7
2017-03-18,Banorte,Angelica,552863386562,D100,1150.0,4612.295592386379,88862,7
2017-09-04,Santander,David,811193712003,D100,540.0,3539.712837558998,15914,7
2017-09-06,Bancomer,Pedro,398439661683,D100,820.0,8110.91520402539,45520,7
2017-07-06,Santander,Angelica,810087815168,D100,130.0,6430.177713992433,41199,7
2017-09-12,Banamex,Angelica,365985481008,D100,580.0,7448.68018646439,31532,7
2017-08-01,Santander,Paco,398439661683,D100,510.0,8840.420654352027,85320,7
2017-06-02,Bancomer,Liz,836591024994,D100,400.0,6394.540164695869,50495,7
2017-03-29,Bancomer,Max,385952130962,D100,1470.0,5389.628500698582,64435,7
2017-09-03,Banamex,Liz,786022248951,D100,190.0,3220.195444614054,69007,7
2017-05-21,Bancomer,Jose,744575684071,D100,180.0,7304.998999429196,14877,7
2017-08-12,Banorte,Angelica,548093693126,D100,1910.0,3256.9953944679332,35208,7
2017-03-29,Banamex,Angelica,332226991064,D100,2150.0,9335.564881365623,59115,7
2017-10-10,Santander,Jose,760117944110,D100,1730.0,3619.301136982354,84765,7
2017-08-22,Banorte,Paco,130128273314,D100,200.0,3721.0758348602785,21187,7
2017-06-23,Santander,Maria,504582308532,D100,880.0,8075.042983926484,71548,7
2017-04-03,Santander,Paco,315755152916,D100,1740.0,4850.488894436722,86540,7
2017-07-13,Banorte,Angelica,714949644287,D100,600.0,10748.805905822763,70384,7
2017-08-16,Banamex,Angelica,625524912233,D100,2270.0,6371.4062284191,49059,7
2017-09-18,Banorte,David,559006162656,D100,270.0,3004.657020378141,26911,7
2017-10-17,Banorte,Maria,266823957904,D100,1240.0,10938.564448096084,69188,7
2017-06-09,Banorte,Omar,682823049265,D100,210.0,6193.9513024075895,50601,7
2017-03-14,Bancomer,Jose,239697124332,D100,810.0,4556.916428385412,55264,7
2017-04-14,Bancomer,Paco,257285247510,D100,340.0,8977.664479449366,54049,7
2017-11-18,Bancomer,Angelica,237059657273,D100,430.0,5820.774352172056,31176,7
2017-06-16,Santander,Angelica,671599148769,D100,420.0,7571.1116273393145,73336,7
2017-04-22,Banorte,Omar,587425143276,D100,810.0,8205.354570278061,72947,7
2017-08-01,Bancomer,Jose,101432779195,D100,2730.0,11823.604355460573,13771,7
2017-07-05,Banamex,Paco,685347630617,D100,810.0,5663.293923043461,93756,7
2017-09-10,Banorte,Omar,364386409092,D100,340.0,4001.0236742870725,92875,7
2017-06-09,Santander,Paco,237059657273,D100,330.0,10061.42165255238,52338,7
2017-11-10,Bancomer,Jose,829425947020,D100,1230.0,8333.631026700761,66112,7
2017-05-06,Banorte,Jose,840103597477,D100,1180.0,5751.409110413906,45201,7
2017-08-22,Bancomer,Pedro,237050113664,D100,500.0,4094.0063764255524,77665,7
2017-09-20,Banamex,David,759005355244,D100,620.0,4011.0141219509505,81377,7
2017-08-18,Santander,Liz,387593632978,D100,620.0,3453.259167082338,96171,7
2017-06-29,Banamex,Liz,335779189597,D100,890.0,12761.068934858458,85471,7
2017-09-21,Santander,Omar,818193914631,D100,770.0,12982.828215251988,84743,7
2017-10-10,Banamex,Liz,653721555384,D100,240.0,14658.74048574301,20950,7
2017-10-27,Banamex,Paco,802915295003,D100,780.0,5482.147323657137,51471,7
2017-09-04,Banamex,Omar,836534095129,D100,190.0,9478.352846744958,90182,7
2017-03-13,Bancomer,Jose,315755152916,D100,550.0,10612.081770684868,87196,7
2017-06-13,Santander,Pedro,463044404662,D100,1490.0,8695.335611783577,15461,7
2017-04-09,Banamex,Max,527368606963,D100,540.0,3066.5306055114293,35794,7
2017-09-22,Bancomer,Jose,191925365349,D100,250.0,4892.0475830423975,99055,7
2017-10-18,Banorte,Omar,354302734096,D100,820.0,9539.431042462742,64989,7
2017-07-18,Banorte,Jose,343679899048,D100,890.0,11090.847180669463,14426,7
2017-11-09,Banamex,Max,760117944110,D100,600.0,7866.540228524113,61123,7
2017-09-28,Bancomer,Liz,685347630617,D100,50.0,13913.727588918426,76575,7
2017-11-10,Banorte,Angelica,360218592920,D100,390.0,8813.469768103065,10427,7
2017-06-23,Banamex,Maria,407978437550,D100,920.0,12498.70354596107,70179,7
2017-09-04,Banorte,Max,701328776059,D100,570.0,10842.44690659253,38784,7
2017-06-02,Banorte,Angelica,332226991064,D100,80.0,3035.180457399869,99136,7
2017-11-27,Banorte,Pedro,744575684071,D100,410.0,13624.840551344303,94924,7
2017-11-15,Banamex,Maria,432418800886,D100,50.0,8568.081052373549,69114,7
2017-09-22,Bancomer,David,855831544098,D100,1470.0,6331.222075400636,43731,7
2017-04-12,Banamex,Angelica,438238106516,D100,1840.0,5671.722210148002,22412,7
2017-05-19,Banorte,Omar,471948136745,D100,770.0,5418.003162853915,65089,7
2017-10-17,Bancomer,David,120023086458,D100,490.0,9478.031013022468,39477,7
2017-08-10,Banamex,Pedro,755260535548,D100,150.0,12280.748524040646,27524,7
2017-05-02,Santander,Max,587425143276,D100,720.0,10805.456841920772,91548,7
2017-07-22,Santander,Paco,289309182088,D100,100.0,4730.007055633692,41774,7
2017-04-07,Banamex,Angelica,836534095129,D100,650.0,3782.1711412422424,84700,7
2017-06-21,Banorte,Maria,391695040195,D100,1560.0,9172.317549060204,37451,7
2017-10-23,Bancomer,Maria,894746447648,D100,580.0,9592.08443352297,33582,7
2017-06-24,Bancomer,Maria,125851757485,D100,1080.0,13853.093164371325,70748,7
2017-03-12,Banamex,Jose,552863386562,D100,1380.0,10832.452172833771,79695,7
2017-03-19,Banorte,David,651303508790,D100,1600.0,3476.4177619348557,16947,7
2017-06-12,Santander,Max,714949644287,D100,100.0,11999.006444416551,96279,7
2017-03-13,Bancomer,Pedro,402394650856,D100,2020.0,4013.6417078314703,62471,7
2017-05-20,Bancomer,Max,877956817452,D100,1440.0,10633.126147691266,83168,7
2017-08-23,Santander,David,682823049265,D100,640.0,13486.257805113526,96353,7
2017-07-14,Santander,Pedro,272335507643,D100,730.0,8821.999175164892,37095,7
2017-05-12,Santander,Omar,628038461014,D100,860.0,5779.472724689662,57443,7
2017-06-01,Banorte,Jose,484787819223,D100,310.0,8997.218422234146,61690,7
2017-09-04,Bancomer,Paco,222020061489,D100,830.0,12291.080506963159,22933,7
2017-08-28,Bancomer,Paco,794370265287,D100,810.0,7506.990349896848,63206,7
2017-09-02,Banamex,David,546767588771,D100,350.0,13433.298459994936,24535,7
2017-09-20,Santander,Maria,389662662370,D100,2550.0,13003.926687944633,67098,7
2017-03-19,Banamex,David,364386409092,D100,350.0,12068.264353239796,94954,7
2017-11-21,Bancomer,Maria,870534951421,D100,730.0,10392.72815176209,53922,7
2017-05-02,Banorte,Liz,856117614155,D100,500.0,14214.549424739713,82871,7
2017-08-16,Banorte,Angelica,429070791836,D100,620.0,9152.52468220931,89746,7
2017-08-21,Banorte,Maria,759005355244,D100,1120.0,5824.661197663167,34354,7
2017-03-01,Santander,Liz,289309182088,D100,2360.0,7959.2061858984125,70654,7
2017-11-26,Santander,Omar,289309182088,D100,1650.0,13322.81645204346,60718,7
2017-10-02,Banamex,Max,407649795384,D100,1250.0,10683.468031615348,65127,7
2017-08-21,Santander,Paco,286910293843,D100,270.0,6806.89028089084,81880,7
2017-05-25,Santander,David,343679899048,D100,820.0,12904.79005828571,54468,7
2017-07-25,Santander,Jose,760117944110,D100,1060.0,13655.356287642457,98403,7
2017-07-28,Santander,Paco,818193914631,D100,780.0,14158.115587024065,67276,7
2017-10-22,Santander,Liz,218107375793,D100,370.0,8764.889489017714,11547,7
2017-03-12,Banamex,Maria,292681285898,D100,1650.0,12523.444795240877,19412,7
2017-08-05,Banorte,Maria,257285247510,D100,630.0,5091.410973272847,16176,7
2017-09-02,Banamex,Maria,272713872474,D100,850.0,14406.671769863662,31623,7
2017-11-13,Santander,Paco,609522984428,D100,460.0,5581.004202957027,67307,7
2017-08-07,Bancomer,Maria,894746447648,D100,470.0,8151.74793641959,12761,7
2017-09-03,Bancomer,Maria,268434918840,D100,1470.0,10747.625190303934,61802,7
2017-06-15,Banorte,Omar,729752022877,D100,370.0,11608.379112965331,55278,7
2017-08-26,Banamex,Angelica,504582308532,D100,260.0,5415.774843405758,59000,7
2017-03-19,Bancomer,Max,112212404782,D100,800.0,4155.332302214061,33182,7
2017-10-23,Bancomer,Angelica,359319207891,D100,490.0,3281.285564327977,20898,7
2017-08-17,Santander,David,625524912233,D100,610.0,3875.8230751937217,37915,7
2017-07-11,Santander,Liz,414192754634,D100,400.0,8352.466153476546,63286,7
2017-08-08,Bancomer,Max,407649795384,D100,770.0,3670.0314972549186,94814,7
2017-04-14,Santander,Omar,484787819223,D100,710.0,14616.41522276268,45742,7
2017-10-13,Santander,Pedro,855627471990,D100,980.0,5692.976646210731,68518,7
2017-07-01,Banamex,Liz,590743212950,D100,760.0,7644.137276974929,98160,7
2017-08-22,Santander,Angelica,481625347913,D100,350.0,6706.202673105587,77203,7
2017-08-05,Bancomer,Paco,682823049265,D100,580.0,12590.562804949015,20629,7
2017-06-10,Santander,Maria,338356974459,D100,2180.0,9401.924815911425,74092,7
2017-03-12,Banorte,Pedro,836591024994,D100,90.0,11100.178415721502,48105,7
2017-06-27,Bancomer,Max,398439661683,D100,480.0,3869.56109458804,14534,7
2017-08-13,Bancomer,Maria,836591024994,D100,840.0,3786.1544226386286,53671,7
2017-03-02,Santander,Angelica,191925365349,D100,670.0,7748.080891459113,64231,7
2017-11-09,Bancomer,Paco,232535296434,D100,1300.0,4268.42572004812,73802,7
2017-08-13,Banorte,Liz,802915295003,D100,150.0,10862.904051518719,82203,7
2017-11-29,Bancomer,Jose,527368606963,D100,640.0,13635.758953550558,61691,7
2017-07-18,Banamex,Liz,149220853031,D100,550.0,13343.614703657737,90184,7
2017-04-28,Santander,Omar,388620471699,D100,200.0,13587.50361238786,18396,7
2017-05-15,Bancomer,Angelica,222020061489,D100,490.0,10301.992895660564,65829,7
2017-06-19,Banorte,Liz,151593174293,D100,2450.0,12961.184491957436,11170,7
2017-08-02,Banorte,Liz,359319207891,D100,1310.0,8770.999334852517,84303,7
2017-03-07,Santander,David,575698306766,D100,490.0,4283.7715488066715,77478,7
2017-03-24,Banamex,Liz,880478463834,D100,420.0,10086.687183203645,24214,7
2017-09-23,Banamex,Liz,885924788568,D100,3030.0,11476.199650467224,83085,7
2017-04-12,Santander,Paco,360218592920,D100,1890.0,4488.816617584281,71862,7
2017-07-27,Banamex,Angelica,239697124332,D100,590.0,12907.941182732638,69237,7
2017-11-24,Bancomer,Liz,729752022877,D100,780.0,8166.15277015673,66445,7
2017-08-25,Banorte,Angelica,272713872474,D100,100.0,3375.769751574482,54949,7
2017-03-07,Bancomer,Maria,138938565174,D100,1480.0,3144.80157323438,31145,7
2017-04-27,Santander,Pedro,671599148769,D100,1920.0,7452.758294880591,11270,7
2017-06-01,Bancomer,Jose,818193914631,D100,1050.0,5257.029955344736,17315,7
2017-04-17,Banorte,Jose,836591024994,D100,1640.0,12615.937050781957,91374,7
2017-09-12,Banorte,David,219871502424,D100,3220.0,13582.504731041412,41908,7
2017-06-16,Banamex,Jose,428192497873,D100,730.0,10740.922543916175,55998,7
2017-11-21,Bancomer,Omar,179471115747,D100,980.0,9530.406177769335,41030,7
2017-06-26,Banorte,David,237050113664,D100,600.0,12809.025031803512,92097,7
2017-06-04,Banamex,Liz,855627471990,D100,540.0,8196.05120925423,85807,7
2017-04-15,Bancomer,Angelica,215497621431,D100,140.0,10331.983212676321,49573,7
2017-09-27,Banorte,Jose,276266994540,D100,1670.0,7354.695691870154,14440,7
2017-06-27,Bancomer,Jose,793471294526,D100,750.0,5697.317226197015,69973,7
2017-04-22,Banamex,David,625524912233,D100,760.0,6147.809249721528,10870,7
2017-10-26,Bancomer,Max,289309182088,D100,710.0,13123.495091022276,32353,7
2017-04-08,Bancomer,Max,125851757485,D100,850.0,13956.15484441821,83454,7
2017-10-07,Banorte,Omar,335779189597,D100,60.0,13052.772728361922,70426,7
2017-11-01,Banorte,David,179471115747,D100,150.0,3902.1766604578897,86125,7
2017-08-13,Banamex,Liz,365985481008,D100,480.0,13060.817125502364,10229,7
2017-11-25,Santander,Paco,685347630617,D100,2420.0,3399.0278870438874,70415,7
2017-09-03,Santander,Omar,869708581032,D100,840.0,14104.178338417702,60362,7
2017-05-08,Santander,Paco,671599148769,D100,1080.0,5116.792788038305,92979,7
2017-09-10,Banorte,Pedro,701328776059,D100,780.0,14693.492490658062,80017,7
2017-05-15,Santander,Paco,546767588771,D100,1160.0,13448.005098304136,43666,7
2017-09-07,Bancomer,Max,266823957904,D100,2970.0,3319.002584665136,44060,7
2017-05-24,Banamex,Omar,389662662370,D100,2750.0,5694.448935756988,33042,7
2017-05-04,Bancomer,Pedro,429070791836,D100,1340.0,6212.954333406311,96333,7
2017-09-02,Bancomer,Paco,653721555384,D100,220.0,7603.697658603171,77289,7
2017-04-25,Santander,Max,353394507437,D100,1770.0,3819.7853246471645,80889,7
2017-10-19,Banorte,Max,344838503796,D100,700.0,10348.123058067542,36418,7
2017-10-26,Banamex,David,648795861165,D100,110.0,3887.084478727915,66697,7
2017-10-28,Bancomer,Paco,793471294526,D100,530.0,10422.262078205174,69380,7
2017-08-25,Santander,Maria,238628977759,D100,1700.0,3350.254263743729,51338,7
2017-05-18,Bancomer,Angelica,389662662370,D100,1150.0,12447.10567072501,28534,7
2017-05-16,Santander,Maria,789679477567,D100,440.0,4629.8439006847375,52042,7
2017-08-19,Banorte,Paco,482715350230,D100,110.0,10005.537908201957,35501,7
2017-09-28,Bancomer,Liz,503092486140,D100,650.0,11123.889209561705,74290,7
2017-03-24,Banorte,Paco,428816229623,D100,710.0,12643.06583149001,33603,7
2017-03-03,Bancomer,Paco,432418800886,D100,1530.0,5341.5008592293325,57586,7
2017-10-27,Banamex,Omar,112212404782,D100,720.0,6046.890471563151,46464,7
2017-11-04,Banorte,Maria,799834020484,D100,100.0,8623.583084485148,92916,7
2017-10-14,Banamex,Omar,411441659006,D100,550.0,3544.4439120922757,24728,7
2017-11-17,Banamex,Maria,786022248951,D100,1020.0,4462.468391316125,26864,7
2017-10-09,Bancomer,Max,407804468698,D100,860.0,12474.73674313024,25527,7
2017-11-08,Banorte,Pedro,367086901960,D100,410.0,8046.697529938052,95723,7
2017-05-17,Bancomer,Omar,815959834714,D100,520.0,10705.94553419543,26098,7
2017-09-16,Banamex,David,856117614155,D100,600.0,7388.511041563713,91114,7
2017-10-11,Banorte,David,116974924936,D100,1440.0,9771.245412926666,69791,7
